schema_version,record_kind,analysis_model,method,amplitude_numerator,amplitude_denominator,amplitude,table_layout,visibility_table_sha256,requested_oracle_budget,logical_lookup_oracle_calls,oracle_domain_size,requested_budget_ge_domain_size,realized_calls_ge_domain_size,replicate,case_seed,sampling_seed,desired_accuracy,requested_confidence_level,status,error,evaluation_schedule,shots_per_circuit,total_shots,distinct_circuits,sampler_jobs,state_preparation_applications,inverse_state_preparation_applications,grover_iterations,good_state_markings,per_circuit_good_probabilities,per_circuit_good_counts,estimate,signed_error,absolute_error,squared_error,confidence_interval_low,confidence_interval_high,confidence_interval_level,confidence_interval_method,confidence_interval_covers_truth,maximum_log_likelihood,maximizing_grid_index,maximizing_grid_ties,mle_grid_points,classical_samples,classical_successes,sampling
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,123,263951690,3370538572,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,123,263951690,1278890549,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,124,3428214954,3614532456,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,124,3428214954,4219972084,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,125,1717443069,1777997887,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,125,1717443069,266473288,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,126,1177063320,714168413,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,126,1177063320,446923117,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,127,3895598165,107552163,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,127,3895598165,2452919246,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,128,2931583237,792960957,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,128,2931583237,3920372081,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,129,2968157822,3901390864,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,129,2968157822,3412505679,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,130,3557710994,3786682490,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,130,3557710994,2051844145,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,131,759906157,960926416,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,131,759906157,2287605148,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,132,1443101133,2844782302,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,132,1443101133,362690276,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,133,846949536,3667356924,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,133,846949536,2488405808,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,134,2234082017,3579345754,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,134,2234082017,1151466671,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,135,162242947,4252514839,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,135,162242947,246380255,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,136,3022554180,725178187,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,136,3022554180,3215579249,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,137,3507680280,1643534352,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,137,3507680280,3722039046,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,138,4247450612,3753117542,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,138,4247450612,3916525796,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,139,86362496,379041565,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,139,86362496,1947729461,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,140,493189528,2693132921,0.05,0.95,ok,,"[0,1,2,4,8]",29,145,5,1,580,435,435,435,"[0.0,0.0,0.0,0.0,0.0]","[0,0,0,0,0]",0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.226357094835442e-306,0,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,1024,1015,64,True,True,140,493189528,3434118992,0.05,0.95,ok,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0037704186332784295,0.95,wilson_score,True,,,,,1015,0,with_replacement
